roberta_neg,roberta_neu,roberta_pos,Text,Summary,Score,ProfileName,UserId
0.0022387998178601265,0.010961022228002548,0.9868001937866211,"A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.<br /><br />In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).<br /><br />This is a great tasting tea, which I am happy to recommend.",Great tasting green tea and such a great deal.,5,Pinkhat,AF72GTWZGAC61
0.0056281788274645805,0.05601584538817406,0.9383559823036194,"Fresh,a great way to get a little chocolate in my life without a million calories. They taste just like chocolate pudding.",OMG best chocolate jelly belly,5,Dan & Eileen,A1JT114SOITFFO
0.015070678666234016,0.06331335008144379,0.9216158986091614,"If you like the Ceylon tea variety, you will certainly enjoy and appreciate this tea.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) and very surprised at the negative review from 2009 because in the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />The current deal for the pack of 4 is very good (cheaper than I can find locally).<br /><br />Highly recommended.<br /><br />NOTE: This listing's description is confusing. Each packet of tea weighs 500 grams, which equals 1.1 pounds or 17.6 ounces.",Excellent loose tea.,5,Pinkhat,AF72GTWZGAC61
0.003730336669832468,0.02547745406627655,0.9707922339439392,"I've been enjoying this tea for years.  This tea is good mornings, afternoons or evenings.  My local store went out of buisiness....Thanks Amazon!  I use a bodum tea press to prepare a pot.",Good anytime hot tea,5,Mrclouky,AOSK1PLKNT64
0.0009367839666083455,0.013776077888906002,0.9852871894836426,"Hi, I have to have black tea everyday. I have done it in the past 25 years and it's a habit of mine. Ahmad tea is one of my favorite brands and I highly recommend it if you like black tea. I think this is going to remain my favorite for the next 100 years or so :)",My everyday cup of Tea,5,Erfan,A1DAHZRJTX5X1Z
0.20171861350536346,0.6541577577590942,0.14412355422973633,I have tried it out despite the other review and I found that this is exactly the same tea i buy in either Russian or Italian groceries.,This is what you get in the store,4,Kapitoshka,A7WE8ZWEJG34E
0.0013204161077737808,0.027929646894335747,0.9707499146461487,Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea. Great flavor with no lingering aftertaste.,Ahmad Tea,4,"Guy S. Painter ""gspainter""",A1W4LZ4VZDF29Y
0.634351372718811,0.2925262451171875,0.07312241196632385,"I've been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box.  I've always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes.<br />This tea, however, is nothing of the sort. Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless.  Somehow it just does not seem to be the same product anymore. So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse.",Disappointed,2,suave,A3E81HFGNME65J
0.009014585986733437,0.02056264877319336,0.9704227447509766,"I love love love this deal - it's way fun to pick from so many! Teas and chocolates and ciders as well as many coffees. The other outfits that assemble samplers are boring - they do the choosing, and from a much narrower range. The sellers here are very nice, also, and will answer questions via email about the slightly confusing ordering method (it's easy). If you want great packaging, forget it - they ship fast, and the kups are just tossed loose in a box. Who cares?",Wonderful!,5,confettissimo,AMRNVZKWF6519
0.004992844071239233,0.06530001014471054,0.9297071099281311,"Once you've tried some random sampler packs (and now are overloaded with decafs,extra bolds, or teas), this is a great way to get exactly the brands or style that you want.  Received the order in a couple of days and was exactly what I ordered.  This was my second order and I'll be ordering this item again.",Best way to buy kcups,5,onemagoo,A10IFYN5U6X20R
0.004430398810654879,0.040890417993068695,0.9546791315078735,good products and fast shipping equals a happy me. a little pricey but you can hand pick a few good flavors...a few i cant find anywhere else so def worth the price,delicious,5,tightwad,A3ICO2ROSXHIPM
0.03698033094406128,0.5882380604743958,0.37478163838386536,If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack.,keeps you out of the dentest chair,5,Donald Edward Liberman,A1OE23J37ZPDXE
0.001810418558306992,0.012259974144399166,0.9859296679496765,"WOW!  This product is very impressive. I bought the 8oz blueberry and was pleased with packaging, price and shipping.  The powder dissolves instantly.  Even in water!  I've just been mixing a 1/4 tsp in a small glass of water for now and drinking it down and it tastes great!, but will add it to my smoothies and juiced fruit juices next. This product is so economical compared to purchasing fresh blueberries, especially because there is no waste due to mold or overripe berries thrown away.  I think you could add this to baked or unbaked foods as well.  I'm excited to add more of the SuperFoods to my diet in this fast and easy way. I definitely will being trying the other flavors soon.",Super!  SuperFoods are Super easy!,5,Susan Hannon,A3957BBBNL1TLJ
0.19499896466732025,0.416027307510376,0.38897380232810974,The pork chops from Omaha Steaks were very tasty but at the same time exceptionally dry. Pork is usually dry meat but these were to the extreme. Possibly shipping them frozen and keeping them frozen was partly the problem.,Pok Chops,3,tedebear,A2EPNS38TTLZYN
0.9688304662704468,0.02815440110862255,0.0030151158571243286,"Five minutes in, one tentacle was bitten off, ball inside cracked in half. Not durable enough to be a dog toy. Disappointed :(. So is the dog :(.",Sad outcome,1,"Janna M. Sicard ""missjanna""",A1SSKFPX72MSMR
0.02216069959104061,0.22714939713478088,0.7506898641586304,I am chemical sensitive as well as sugar-free. I have been using this product for over a year. I use it maybe once a week at the most. I drink 1/2 the bottle and then boost my energy after an hour or two depending on how I feel. IMO this doesn't replace my a.m. coffee but is sweet in the early afternoon when I start to fade. Once in a while I drink a full bottle before a workout. I've been drinking Guayaki Yerba Mate teas for years. Compared to the many toxic energy boosters out there I highly recommend this. This product is clean and doesn't leave nasty chems behind in the body. Try it before you judge from a review - everyone's body reacts differently.,Best Energy Shot For Me,4,mrsmaverick,ATY9Z65HYE0W6
0.05961417779326439,0.3147490918636322,0.6256367564201355,"I felt energized within five minutes, but it lasted for about 45 minutes. I paid $3.99 for this drink. I could have just drunk a cup of coffee and saved my money.",Don't Waste Your Money,1,no name,A1W867A8DSHFHC
0.39860227704048157,0.42504504323005676,0.17635264992713928,"Yes, it's probably healthier than 5-Hour Energy or Starbucks shots but if you're looking to avoid a caffeine overload, this is still not for you. Most energy drinks cannot be made w/ out a high dosage of caffeine. I believe the caffeine content of 1 Guayaki shot is 150 mL - probably lower than other un-healthy energy shot drinks but I believe most other people avoid the top brands b/c they contain too much caffeine and/or sugar. If you do not react well to caffeine, Guayaki is not a good buy either. I definitely feel an energy boost w/ 1 full Guayaki shot but not w/ out all the other caffeine side effects - irritability, nervousness, mood-swings. Caffeine overdose is why I stopped drinking coffee. But it looks even organic energy drinks are still not safe.<br /><br />Now you're NOT sensitive to caffeine, then it's a great buy. It's not loaded w/ sugar. The taste is easy and pleasant. It's not loaded w/ a bunch of chemicals like 5-Hour shots or Starbucks drinks. And the energy boost lasts for about 4 to 5 hours. Takes about 5 to 7 minutes to kick in but all this probably depends on your body/weight.<br /><br />Side note - if you want to feel energized during the day, have a protein drink first thing in the morning and stay away for heavy, fattening foods during the day that will make you feel sluggish and sleepy!","If you can't handle caffeine, this is not for you.",2,Jihan S.,A375ZA7IJH2ZGQ
0.0016951439902186394,0.008922466076910496,0.9893823862075806,"These Nature Valley Nut Lovers Variety Pack was perfect. Although I wasn't sure about the peanut butter bar, it was excellent. I loved the Roasted Almond, Roasted Pecan and the Peanut Butter.<br /><br />I will definately buy from this seller again. Quick shipping and very fresh.","Yum, Yummy, Yummier",5,Diana KD,A2WT4IIHNFJGYT
0.9789846539497375,0.018780305981636047,0.0022350603248924017,"I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company, Sabrina told me I would have to pay to send them a sample to have tested by a lab. Unbelievable. Good customer service would indicate that they would pay for the product to be returned and give me a full refund, including shipping. The product is faulty. Period. I will never order anything from this company again and do not recommend it to anyone based on this horrible customer service and lack of responsibility and ownership.",Reeks like chemicals,1,Heather Crimson,A332AAPB4P75L4
0.10289298743009567,0.2816629409790039,0.615444004535675,"This product has a strong after-taste of Crayola crayons!<br /><br />I am in the process of trying different brands of coconut oils for cooking purposes.  Upon opening the plastic container, the aroma of crayons immediately fills the room, and this flavor permeates the food that is cooked in it.<br /><br />I suspect the source of the problem is the plastic used in the plastic container as I have not experienced this with any of the other brands purchased.<br /><br />To date, my favorite coconut oil is distributed by Barleans.  The flavor is fantastic.  However, they do not supply a gallon-sized tub,and Dr. Mercola has the best product in that size category.",Disappointed!,2,mommy11,A3MQSTAAJSUGF9
0.0016668792814016342,0.05221975967288017,0.9461133480072021,"Had this shipped to my sister who follows a gluten-free eating plan and she reports that it is very versatile and easier than grinding almonds for a crispy crust on chicken and fish filets. Also uses it in place of bread crumbs in meatloaf and meatballs.  Stays moist when added in place of wheat flour in baking, too. Good product, good value.",Great for Gluten-free lifestyle!!,5,armommi,AE508CW7ON3EP
0.0012829565675929189,0.012554660439491272,0.9861624240875244,"These are healthy and my mixed Llasa, Tibetan Terrier adores them. And they are healthy and his breath doesn't smell and his teeth are in good shape because of such products. A great healthy product.",my dog loves these,5,Shirley Sacks,A2M6O8YORUA8PW
0.001981537090614438,0.020977763459086418,0.9770407676696777,"A great healthy chew for my 9 wk old beagle, Rio. He loves the taste and it sure beats my arm.",YUMMY,5,"Alydar ""alydar""",AQ7QJ1GWE2BSR
0.006452801637351513,0.02119942381978035,0.9723477959632874,"I really enjoy this product. I had such a hard time finding it affordable in the store. Once I found it I look no further, it's the only sugar I use.  Thanks so much.",sugar in the raw,5,Al Abubakr Douglas,A3AER90E4ZWVN6
0.4431503713130951,0.41117575764656067,0.14567382633686066,"I have used and liked Sugar in the Raw for many years, after being introduced to it in a Starbucks. My most recent purchase, however, was disappointing. The sugar was lighter in color and had a crystal size maybe 1/4th of the regular size. Having large crystals was something I always really liked about Sugar in the Raw. It enhanced the quality of mixed drinks and of lattes. I called their hotline to complain and was told that they had had a problem with their recent sugar crop and that the result was less molasses in the sugar. They have had many complaints of a similar nature. This, they claimed, also reduced the crystal size. They said this problem should go away with their newer crop. The representative said that the new-crop sugar will have a 6-10 digit date code (without ANY spaces) that ends with a ""1"" and no letters. The trailing digits are a date code using the Julian calendar. (My recent bad-purchase had a space after the initial sequence of numbers and then ended with a ""51A""). Bottom line: their current product is not much better than much cheaper products. When they get a better crop, I'll go back to purchasing Sugar in the Raw.",Manufacturing Problems Diminish Product,3,Scott Dixon,A25YQEBU2FAD3M
0.4473370909690857,0.37588945031166077,0.17677344381809235,"""Sugar in the Raw""(tm) Please Harvest Cane w/o Burning<br />To be delivered to: HC&S<br />Dear ""Sugar in the Raw"" folks,<br /><br />We who buy your product care about the environment. And we'd like to know that you care too. When you burn the cane fields on Maui, it adds to the CO2 and worsens climate change. And the smoke from your burning is damaging the lungs of your workers, your workers' children and the residents of Maui.<br /><br />We love your product and want you to change to no-burn harvesting so we can continue to buy it, knowing we aren't contributing to Global Warming and lung disease.<br /><br />[...]",Good product but terrible agricultural practices,5,Karen Keauhou Chun,A1T14KXM4GH14A
0.0013527164701372385,0.015934213995933533,0.9827131032943726,Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!,Sugar in the raw,5,LK,A1H9VU1FACOXLN
0.0135877076536417,0.08368832617998123,0.902724027633667,Product is exactly as advertised.  What a savings!  At least half the retail price. Easy to store because of the individual packaging.,Sugar in the raw,5,Zots,AWJ1Z81HHB0MY
0.8397383093833923,0.1460796296596527,0.014181975275278091,"I used to buy this sugar for years. I do not eat much sugar, but still. This sugar is called turbinado sugar, but is misleading. I picked this brand just because it says real turbinado sugar, and other brands (in the local food store) that their sugar is brown because it is colored with caramel or something.<br /><br />HOW did i find out? I needed just a sweet water few days ago. I put this Sugar in The Raw in the glass. The water became brown and on the bottom of the glass i got just PURE WHITE SUGAR CRYSTALS!!!!! What a shame on the producer! U can try to put this sugar in your mouth and after few seconds you will spit out pure white crystals as well.<br /><br />I'm just wondering if the consumers can hold the company liable for such a practice.",Lie!!!!,1,A. Brazhnykova,A2NP8RNW9T5BQF
0.09416540712118149,0.4309064447879791,0.47492823004722595,"It's just sugar in the raw, it's flavor profile is much better then white sugar and it's suppose to be better for you or something. I just wish the bags were resealable.",It's sugar..,4,djn,A2JRK3K99168A1
0.012086352333426476,0.08063501864671707,0.9072786569595337,"This is a delicious sugar. It has a pretty light brown color and delicious aroma. But the granules are quite big, however -- bigger than plain refined sugar. This makes is difficult to cream butter and sugar together. But if you use it in a recipe where you will melt the sugar first before baking it, or if you use it to brew beer and plan to boil it to melt it, it is a great product. It would be the perfect sugar if only the granules were a bit finer.",Excellent but not perfect,4,Paula,A1L4RDILGM7D9E
0.004261452239006758,0.0693061575293541,0.9264323711395264,"I only use raw sugar, it did seem a little smaller than the normal crystals but it is still good. Will buy again.",Good product,4,Anel Lopez,A2VUB6YYTF234O
0.08047832548618317,0.16799655556678772,0.7515251636505127,"This sugar is very good.  Use this in your coffee, cereal, etc for a week and you'll never go back to white sugar, white sugar will taste terrible.  Plus from what I've read, this Raw sugar contains a lot of minerals that are missing in our diets.<br /><br />The product was delivered fast and well-packaged.  My only complaint is the price.  I wish I could find Raw sugar cheaper.  I would be happy to buy in bulk, but this is the cheapest I have found.",You'll never use white sugar again.,5,Chipper,A21BLUM0I2Y3MW
0.403987854719162,0.38311830163002014,0.21289384365081787,"I thought this was a great buy, but as noted by Scott D., the molasses content was not up to par.  I loved the higher molasses content ""Sugar in the Raw"".  Unfortunately what I purchased recently does not have the higher molasses content and I have twelve 24 ounce bags.  I guess I'll watch for the next crop.",Thanks for the review Scott,3,Patilo,A1VKNACW03M5H7
0.002630341798067093,0.012056498788297176,0.9853131175041199,I really love this sugar and price-wise it's much cheaper to buy it here on amazon compared to anywhere else.,great,5,B. E Jackson,A2582KMXLK2P06
0.0015725591219961643,0.010051931254565716,0.9883755445480347,"Love this sugar. It tastes so much better and isn't as overly sweet tasting as ""regular"" sugar. We've used it in quite a few baking items and they always turn out very good. The price that Amazon has this set at is very good to and makes it easy to use this for everyday stuff.",Awesome Sugar!,5,"Nori Silverrage ""Nori""",A34HSMRAQY5XKX
0.4323987662792206,0.4019632935523987,0.1656379997730255,"Can't say anything bad about Sugar in the Raw.  I like it better than the other ""natural"" sugars. Better consistency and - I know it doesn't matter - but better color. Unfortunately, one of the ""natural"" paper bags got torn a bit in the box.  It didn't look like the box was damaged so I can't tell how it happened, but it was sort of pain to clean up half a bag that spilled all over the inside of the box and our kitchen when I opened it.  Not sure what the solution is and I'd order it again, but if it happens again, I'd switch to one of the brands that ship in an unnatural plastic bag.",Great product - weak packaging,4,R. Symansky,AUUWUS51SMMT4
0.001581093412823975,0.008116479963064194,0.9903023838996887,Great service! Items arrived faster than expected. Very efficient! Will use this seller again. I highly recommend this seller! Thank you for the excellent service!,Excellent!,5,"Loves to Cook ""Loves""",A1YZV2UY0QDZTX
0.00724107027053833,0.04660091921687126,0.9461580514907837,"Please ignore the one-star comments, if you check the bag the main ingredient IS in fact whole grain brown rice and the second is rice flower. With anything that is gluten free you have to add another ""binder"" which is where the corn flour comes in. For someone who has celiac disease and cannot have Sunchips, because they contain wheat (a key binder to any chip, cookie or cereal) this is an excellent product. My spouse and I buy these a lot because they are gluten free and absolutely delicious!",Excellent for G/F,5,J. Kraayenbrink,A3QN14A5DGUA0U
0.0027708583511412144,0.006465560756623745,0.9907636046409607,Best flavor ever!  I'm addicted!  They are all good but these are by far the best.  I could live on these!  And there is no need for anymore to say....,Amazing!,5,AmandaEve011,ABHXONN9HSUZI
0.07735146582126617,0.23535515367984772,0.6872933506965637,"So many ""healthy"" products don't taste very good.  Or taste good when you first try them and then go downhill.  I've had these chips on more than one occasion and they are very tasty.  I've served them to guests twice and both times they wanted to know what they were and where to get them. It's also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway.",Very tasty chips!,5,Pertigal,A3OM7Q1IVAGLUW
0.006081752944737673,0.027069581672549248,0.9668486714363098,"I found these crisps at our local WalMart & figured I would give them a try. They were so yummy I may never go back to regular chips, not that I was a big chip fan anyway. The only problem is I can eat the entire bag in one sitting. I give these crisps a big thumbs up!",YUMMY,5,"P. Clermont ""learning God's word""",A3BUE5AHX4M0FS
0.002032993594184518,0.00919298455119133,0.9887740612030029,This is one of the best tasting crisps I have ever eaten! I only buy it on special occassions because I know I'll eat the whole bag.,Excellent Taste,5,"Little D, Nigel, and Oliver's mom",AQX8FF2YCO3J7
0.8716098070144653,0.11530308425426483,0.013087156228721142,"I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a ""good"" carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have ""Masa corn flour"" listed in the ingredients and it overwhelms the taste.  I won't buy these again - I can get Sunchips for less money and similar taste.",Over priced chips and lack rice taste,1,"Louie's Mom ""Compulsive Reader""",A27UE9HJRZ22YI
0.06374476104974747,0.13145838677883148,0.8047968745231628,"I use the Rotel Mild and I LOVE this product so much--it saves me on a daily basis.  If you're trying to cook lower fat, healthier foods and in a HURRY, this stuff makes it so much easier.  Ever notice that some canned tomatos have a weird ""tin can"" taste when you make spagehetti sauce or whatever?  For some reason this product doesn't have that.  It tastes so good you can just dump it in with a can of beans, heat and eat.<br /><br />or add some chili powder and now you have chili soup.  I also make indian dishes with this, and spicey spaghetti sauce.  I also prefer this to most canned salsas, so it works for things like quesadillas if you drain the liquid off.<br /><br />None of my local grocery stores carry it at all, nor do they carry anything like it.  So I have to pay Amazon's inflated price to order this by the case.  I don't like that I'm paying a higher price, but I LOVE LOVE LOVE the product.",Rotel saves me on a daily basis,5,sadhaka,A3MBRJ5X24GXM9
0.16361704468727112,0.33797308802604675,0.4984099268913269,the price on this product certainly raises my attention on compairing amazon price with the local stores. i can get a can of this rotel at my local kroger for $1. dissapointing!,"it's fabulous, but *not* from amazon!",5,Lindey H. Magee,A3J6I70Z9Q0HRX
0.021628500893712044,0.11348920315504074,0.864882230758667,"howdy y'all,<br /><br />the actual product is VERY good - i'd rate the item a 4 on it's own. however, it's only ONE dollar at the local grocery and - @ twenty eight+ dollars per twelve pack - these are running almost two and a half dollars each.<br /><br />as i said, TOO EXPENSIVE. [*sigh ...*] i was really hoping to get them at something approaching the local cost.<br /><br />take care,<br />lee",too expensive,3,"R. Lee Dailey ""Lee_Dailey""",A1YLOZQKBX3J1S
0.06737307459115982,0.43457120656967163,0.49805566668510437,"Nothing wrong with the product, but I sure had to mix it with *lots* of other ingredients to make it edible to me. (In Texas I was called a ""baby-mouth"" - not into very spicy-hot foods.)<br /><br />For comparison, I'm comfortable with Tostitos medium chunky salsa. 1 can of this milder Rotel, mixed with 2 slightly larger cans of diced tomatoes, was still way too hot for me to use as salsa for chips. I used some of this to make a sort of southwestern cornbread that was good though.",Not mild enough for me lol,3,imdebra,AVQIRN6E7J7UA
0.3263774812221527,0.3748003840446472,0.2988221049308777,"This is a fantastic product, and I wish it was readily available in most stores. It's taste is not the greatest, but it's a 2.5 oz. shot, and it's gone in a second. It tastes, more or less, like a concentrated sweet tea. For the record, I've had 5 hour energy, and that tastes FAR worse. I will put up the taste for the results. It's got 150mg of caffeine, which is the equivalent of the big red bulls and monsters. I can't stand sucralose and sugar substitutes, and this is one of the only shot sized energy drinks that has only sugar in it. The sugar is at 9g, which isn't horrible. I used to drink 4 16oz. Red Bulls a day for the caffeine, and this gives me far better energy, and is much more subtle. My preference is black coffee, but I can't drink 8-12 cups a day anymore. Overall, Steaz does it right; real organic ingredients in moderate amounts, and they create big results.",Great Natural Energy,5,Joseph Kagan,A1XM65S80UQ2MD
0.018697896972298622,0.11737202852964401,0.8639300465583801,"I have to get up really early to work out before work and I get super tired by the middle of the afternoon. I was drinking one 5 hour energy, usually extra strength, each day. It worked well, but gave me a jittery feeling, almost headachy but not quite. My husband got me to try this and I was skeptical, but for me it works as well if not better than the 5 hour energy and doesn't give me that jittery almost-headache feeling.<br /><br />I don't mind the taste--it reminds me of the inside of a fig newton (mmm). And the price is ok, on Amazon anyway. At my grocery store they were almost $3 each, yike!<br /><br />And it's organic--so I can feel good about it, right? It's all about me feeling good!",I like this stuff,5,Wonder Woman 89,AFUMZHRZJG0H0
0.001162585336714983,0.011763517744839191,0.9870738983154297,I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!,Great Energy,5,"C. Williams ""will5927""",AIW47KAXVTR0X
0.2896634638309479,0.4477452337741852,0.26259130239486694,"I am a energy junkie and I'm not sure if this works or not, but what I do know is that the taste is not the greatest. I do drink the steaz energy drink and I think I get the same results. I like this products because it is  more natural then the others.",Not sure,3,"Mare Laden ""Mare""",A1R2P21ZYNJCFJ
0.004102899692952633,0.07330875098705292,0.9225883483886719,"If you want an organic energy shot, your choices are this one from Steaz and the assorted flavors from Guayaki. Guayaki Yerba Mate is actually in the Steaz energy shot and energy drinks, and they both use Sambazon Acai, so there are some similarities in ingredients.<br /><br />Great energy burst for 4+ hours on a Steaz Energy Shot, and no withdrawals or headaches afterwards. Plan on drinking one every day at lunch at work. This will help me cut down on my iced coffees, which are not helping my calorie intake.<br /><br />Already ordering 12-packs on subscribe and save, 2 per month. Great value.","The best energy shot out there, smooth and organic!",5,"Roderic Rinehart ""Roderic""",A37AO20OXS51QA
0.2106591761112213,0.34654533863067627,0.4427954852581024,"I was looking for a natural energy shot that works, and I found it. Steaz energy shot is my favorite!<br /><br />I recently had gastric bypass surgery, so tons of sugar is a no-no. And I'm also allergic to Sucralose (Splenda) so most other energy drinks are out.<br /><br />I tried Bazi energy shots and they didn't work as well as Steaz, and definitely didn't taste as well. These have a taste that's almost like Coca-Cola--not bad at all.<br /><br />If you're looking for natural energy, give these a try.","Fantastic, natural energy",5,R. Lewis,A3R6W1FEYDNT8V
0.04994944483041763,0.21122658252716064,0.7388239502906799,"I had tried both of the Guayaki energy shots and I don't like the taste of either of them! This one has more natural caffeine and tastes much better. I like them cold for sure. My husband and I take these on road trips in a little cooler with ice and waters and we don't have to make stops for coffee! Especially on the turnpikes where it's just way too expensive. It's worth the $[...] per shot. We normally split them. I'm really sensitive to caffeine, even the natural kind so I get a little weird if I drink the whole thing but that's the same for coffee too for me. My husband drinks the whole shot and gets a nice wake up boost. I would recommend these over any of the sinthetic shots out there. You can feel good about putting this in your body! I'll be ordering again soon for sure =)",Way better than Guayaki!,5,Jennifer Gray,A2VBZOK3SVSDWA
0.10633784532546997,0.5702424049377441,0.3234197199344635,"I purchased it because it was on sale. In terms of the energy it provides, it works, but the taste leaves something to be desired. I tried mixing it with some water to make it more drinkable.",Doesn't taste that good but provides you the energy,3,John Erikson,AREOHWLWVX0A8
0.14765208959579468,0.3525581955909729,0.49978968501091003,"I've been feeling extremely tired around the late afternoon. As a software engineer, this is entirely unacceptable! So, I asked the nice lady at the counter of my local Whole Foods Market, for something that will give me that extra energy I need to get through the day.<br /><br />She excitedly returned with a suspicious little green bottle. Over three hours after drinking whatever that was, my brain is still working at unnatural speeds. To summarize my experiences: I believe this works.<br /><br />She did explain that I needed to drink plenty of water with it, which I personally feel helped the energy level. So if you're feeling tired during the day and hate coffee, give this a shot - preferably before you eat anything.<br /><br />Woot!",Rocket in a Bottle,5,D. J. Lawhead,ADWJAJZTHNYN6
0.008694596588611603,0.032962340861558914,0.9583430886268616,"The energy shot truly does work! It had a terrible after-taste at first, but now that I know what to expect, I am getting used to it. I always have some water handy as a chaser...which helps! I am so glad to have found something that gives me the energy I need without all the chemicals found in other beverages. It's helped me kick my addiction to Diet Coke and other aspartame-laced caffeinated beverages. Yay!!!",This stuff works!!!,4,Thezwomann,A3UD9G34YLWVXE
0.007091115694493055,0.10057118535041809,0.8923376798629761,"I've tried 5-hour energy, red rain, NOS, and other energy shots.  This is my favorite in terms of taste and effect.  Plus, it's somewhat reassuring to know that natural ingredients are used.  Sometimes I wonder what I'm really putting into my body with some of the other brands.  I purchase a box about once every 2 months for the past 2 years.",Favorite energy shot and all natural too!,5,mase310,A2Y4IWY1ZXLXH8
0.005071582738310099,0.0462145134806633,0.9487138986587524,"If you're looking for an energy boost without artificial sweeteners and other chemicals, this is a great option.  The taste is decent and it is a nice smooth uplift without jitters.",natural energy boost,5,Kevin D. Schoeninger,AHAX3RWULQD6T
0.018190355971455574,0.05994033068418503,0.9218693375587463,"I first found Steaz Berry Energy Shots at a local organic market. I bought two bottles, which cost just under three dollars each. I fell in love instantly. The drink is delicious -- I can taste the yerba mate and the acai juice, like a slightly bitter fruity chocolate honey tea. I am very sensitive to sucralose (Splenda) which is in so many energy drinks these days; I also hate the taste. I love that Steaz has actual sugar and no artificial sweeteners. The rush it gives me is slow and even. I have several medical conditions, including fibromyalgia, which saps me of energy and causes intense pain. I like how Steaz helps clear away the fatigue and fog so I can get things done. No caffeine jitters, even though there are 150 mg of caffeine in each bottle.<br />It was becoming expensive for me to buy the bottles separately at stores, so I started looking online for a bulk price. I am so thrilled to have found the Pack Of 12 on Amazon. I signed up for Amazon Prime specifically for this product, hah!",Best energy shot I have ever tasted!,5,Joanna Capello-Paul,A2LFHPZFG1OHBZ
0.0017820482607930899,0.009573636576533318,0.9886442422866821,"I have tried other energy shots and this one is the only one that really makes me feel good and energized without any other sides effects at all, its also the best taste, others taste like medicine, this one has a tea fresh taste. I love it.",The Best,5,Mariza R Barnes,A297HRGWRID7I6
0.0043589589186012745,0.04328080639243126,0.952360212802887,I drive OTR...Over the Road truck and this helps to keep me alert. It has no sugar high & no crash. I'm on a autoship which i like. The price is very good. I've seen it over 2 bucks in the store.,Tested by a trucker,5,longlivedave,AMYAHFQZI19LS
0.007058568764477968,0.05857912078499794,0.9343623518943787,"Products takes pretty good, and it doesn't leave you gittery.  With subscibe and save as well as Prime membership I pay below $ 2 a shot.  My wife tried them and now she drinks them like they are going out of style.  I moderate mine and they make for more effective use before weight training.  I recommend this product to anyone who is looking for a healthier alternative to high sugar and unnatural products that are everywhere that still gives you the results of an AWESOME Energy Drink.",Good Stuff,5,jeremygiesel,A28VTF9FQ42SBV
0.0048560481518507,0.12253450602293015,0.8726094961166382,"I use this product daily, and it provides a steady stream of energy.  I do not get jittery or crash.  It also helps me practice portion control because it acts as a slight appetite suppressant.",Great energy drink without artificial ingredients,5,LMPGAP,A2H03V8PAZDU9J
0.012959023006260395,0.08339697122573853,0.9036440253257751,"I've been buying and drinking this for over a year now, and the energy boost is excellent, with a continuous, ~6-hour effect. The most recent shipments seem to have improved the flavor slightly as well, or perhaps I'm getting more used to it. I don't drink it for the flavor, but it's not as heinous as the fake flavors found in the other, non-organic energy shots.","Flavor getting better, energy is great",5,Nicholas Wagner,AUXHG88OYWCGM
0.955390453338623,0.0380813330411911,0.006528244819492102,"This is the first time I've really been misled by other reviews on amazon. I like 5-hr Energy, I find Rain ok and so I thought I'd try this product based on the reviews. Boy am I sorry! I gagged getting one bottle down even with my nose pinched (really). And it leaves the worst medicinal taste in your mouth afterwards. 8 tic tacs at once did not get rid of it! But worst of all, within an hour I was yawning and drowsy. Unless you really like things that taste of a weird tea-flavored cough syrup and don't work, don't buy this! I don't know what to do with the other 11 bottles. big fail",So awful I can barely describe,1,Lh,ATN552TF5V40Z
0.033826474100351334,0.08998451381921768,0.8761889934539795,"I loved this mold!  I wished I could have used it for more than one occasion, but it didn't last.  I did use it to make 30+ suckers for my daughter's first birthday. But there was going to be no way that the mold could be salvaged after that.  I would have liked to have kept to use on other occasions, but for the price it didn't matter to me that much.  It served it's main purpose :)",could use only once,4,benvenutofam,A3DSWITPB6NBT5
